route_distance,traffic_level,num_stops,hour_of_day,delivery_time_minutes
5597.73,1.0,3,11,27.66
11103.58,1.0,3,4,43.1
3296.65,1.0,3,0,15.01
8458.94,1.8,2,23,44.18
1972.99,1.8,2,8,15.06
1524.86,1.3,3,4,13.68
14856.44,1.0,1,9,43.15
10779.93,1.0,3,1,31.86
13796.9,1.3,2,4,47.13
9231.31,1.0,2,20,26.44
7313.93,1.0,1,0,20.1
6406.12,1.0,1,13,22.66
2966.86,1.3,1,13,13.75
1513.5,1.0,1,9,10.31
8112.56,1.8,3,3,45.0
12040.04,1.3,1,10,60.48
14574.69,1.0,1,22,31.59
2818.56,1.0,2,12,14.24
5149.31,1.8,3,22,29.35
12937.6,1.3,1,5,36.11
7863.84,1.3,2,19,44.07
9304.05,1.0,1,19,37.12
812.46,1.8,3,16,16.16
10167.97,1.8,1,1,45.21
6593.78,1.3,1,17,35.58
11734.37,1.3,2,12,59.85
7283.07,1.0,2,20,38.2
12819.07,1.0,2,21,49.3
14206.19,1.8,2,18,82.7
10747.91,1.3,2,16,46.31
4949.48,1.0,2,0,16.13
2989.76,1.8,2,22,23.9
1310.37,1.0,2,11,12.4
13694.74,1.3,3,4,48.13
8502.85,1.0,2,7,27.91
2273.79,1.0,1,23,9.29
2127.85,1.8,2,4,12.97
10311.64,1.0,2,22,27.49
1488.26,1.8,3,17,18.56
14616.92,1.3,1,9,57.73
5821.56,1.0,2,16,17.79
11315.88,1.0,3,6,41.29
1541.15,1.3,1,4,8.54
8004.8,1.0,3,23,22.52
7965.61,1.0,2,7,41.26
9685.57,1.0,3,20,43.35
11352.02,1.8,1,21,55.46
5002.13,1.0,2,9,22.93
9967.36,1.8,2,9,57.04
4689.64,1.0,2,22,18.72
6073.88,1.0,1,1,20.47
10983.51,1.0,2,21,36.54
11245.09,1.8,2,17,82.5
9858.03,1.0,3,6,36.18
3344.26,1.8,3,4,25.44
4001.17,1.0,2,13,16.22
13593.38,1.0,1,5,35.14
14773.53,1.3,1,19,61.8
6385.83,1.3,1,0,20.07
3007.8,1.0,1,4,10.79
13133.96,1.0,2,2,32.67
12110.5,1.0,2,17,50.38
7642.32,1.0,3,19,39.81
4108.48,1.8,1,0,17.91
10026.75,1.3,1,23,35.1
14174.43,1.8,2,22,67.54
5832.93,1.0,3,22,23.25
9585.11,1.0,2,10,36.69
1305.36,1.0,1,6,6.5
14992.1,1.0,2,18,54.55
2802.79,1.0,1,4,7.1
8662.71,1.8,2,10,56.19
5969.41,1.3,3,9,39.61
9311.61,1.0,2,11,32.91
13876.96,1.0,2,13,50.05
14687.11,1.0,1,19,64.48
1590.32,1.8,1,22,8.46
9974.55,1.0,2,3,31.59
6019.31,1.3,3,11,30.86
13278.63,1.3,1,14,51.28
9482.23,1.0,1,16,25.81
12822.82,1.3,2,20,59.9
4686.16,1.0,2,0,20.0
9217.85,1.0,1,10,37.1
10691.96,1.3,2,21,38.32
14940.92,1.8,2,22,74.85
3692.61,1.3,1,20,18.07
14046.72,1.3,1,13,64.83
10242.19,1.0,1,4,25.74
12632.76,1.0,2,8,58.14
10872.21,1.0,1,21,28.96
3310.0,1.3,2,7,23.36
4890.3,1.3,2,13,20.76
12165.15,1.3,1,15,48.84
4749.55,1.3,2,11,20.47
10721.57,1.0,1,18,38.5
11954.25,1.3,3,18,62.92
9529.95,1.0,3,9,43.27
1358.54,1.3,2,19,13.82
2495.8,1.0,2,2,10.61
6975.09,1.0,1,18,24.67
5640.4,1.0,1,22,16.98
13490.36,1.3,3,15,54.03
2492.56,1.0,1,21,10.29
5380.93,1.8,1,10,29.13
7973.14,1.0,2,9,36.28
5550.99,1.3,2,6,28.86
5333.59,1.8,3,10,42.66
8236.0,1.0,2,12,32.95
4676.42,1.8,1,23,25.73
2384.5,1.0,3,3,21.55
2366.3,1.8,1,16,13.23
4306.99,1.0,1,1,12.82
2282.46,1.3,1,1,11.11
3642.27,1.0,1,5,9.01
9191.34,1.8,2,12,57.54
8399.75,1.3,3,7,49.88
5954.7,1.0,3,22,17.96
14926.38,1.0,1,9,48.44
11118.77,1.0,1,13,31.97
10572.57,1.3,2,23,38.2
4918.54,1.0,3,7,21.17
8863.53,1.0,1,11,27.64
4301.32,1.0,1,20,14.22
14790.95,1.0,1,19,47.05
3059.21,1.3,2,10,19.5
4370.38,1.0,2,14,15.6
10205.84,1.8,2,5,60.49
4114.38,1.0,2,19,21.22
4767.51,1.3,2,5,16.99
8607.66,1.0,2,20,35.77
3514.36,1.8,1,5,15.57
6915.17,1.0,3,15,30.72
2758.31,1.3,1,15,13.97
9731.08,1.0,1,19,33.7
12707.82,1.8,3,11,63.47
2796.65,1.3,2,18,19.17
1780.47,1.3,1,12,8.47
948.14,1.0,2,6,6.61
5705.09,1.8,1,18,43.83
735.12,1.8,2,22,10.3
7117.19,1.8,1,4,24.93
13098.05,1.3,3,10,65.64
4499.65,1.0,3,7,20.4
3940.48,1.0,1,2,14.66
1731.4,1.3,2,4,10.59
11893.02,1.8,2,2,40.83
4195.75,1.0,1,3,12.57
5284.47,1.3,1,22,18.54
13842.88,1.8,2,17,89.49
14416.13,1.0,1,19,50.86
11013.36,1.8,2,4,44.56
4212.13,1.3,1,4,17.35
5151.63,1.0,2,14,19.18
2594.97,1.8,3,18,22.47
5044.57,1.0,2,9,22.39
6618.83,1.8,1,22,33.0
5233.5,1.0,1,5,12.74
9480.19,1.8,2,13,47.09
2982.94,1.0,1,22,10.6
9311.79,1.0,3,10,34.13
701.8,1.8,1,14,5.79
8401.08,1.3,2,2,27.84
8986.47,1.0,1,12,24.62
2188.38,1.0,2,20,19.34
1434.37,1.3,1,2,8.02
1789.41,1.0,2,12,11.9
3904.21,1.0,2,7,21.61
9758.23,1.8,3,3,46.95
6994.23,1.0,1,18,24.28
2626.46,1.8,1,14,14.7
4663.91,1.0,2,13,16.4
5767.66,1.8,2,6,31.29
792.76,1.8,1,12,6.38
14839.57,1.0,2,9,56.67
5858.96,1.0,3,7,29.81
11918.95,1.0,3,8,57.95
1813.17,1.8,1,4,12.36
8975.26,1.0,1,5,24.3
9462.5,1.3,2,16,39.53
2482.73,1.3,1,15,10.34
2670.59,1.0,2,3,10.19
4112.18,1.3,3,15,28.88
14042.5,1.0,1,4,34.66
7415.89,1.0,2,14,23.18
6290.8,1.0,2,23,18.82
12074.09,1.0,1,21,31.63
2040.72,1.0,2,18,11.89
7773.48,1.0,1,1,17.84
2545.43,1.8,1,7,17.22
9673.34,1.0,3,2,35.94
10640.99,1.0,1,21,32.26
9066.91,1.0,2,18,37.84
9595.26,1.8,3,11,49.65
6809.07,1.0,3,21,28.35
10570.41,1.3,2,4,36.29
7273.12,1.0,3,3,24.87
1509.96,1.3,3,5,14.14
5123.28,1.3,2,21,25.31
5441.32,1.8,2,8,44.64
1290.3,1.0,1,1,5.55
4244.25,1.3,3,17,23.04
2829.49,1.0,2,14,15.41
2595.29,1.0,2,9,11.77
5689.41,1.0,3,10,33.84
3855.57,1.0,2,4,15.47
3990.19,1.0,1,21,18.02
6894.02,1.3,1,2,20.86
5915.45,1.0,1,4,13.13
3348.91,1.8,3,17,26.41
1373.54,1.0,1,5,6.47
13441.16,1.0,2,4,33.18
6619.49,1.0,1,13,22.55
14532.84,1.3,1,18,67.84
12057.9,1.8,2,5,53.77
12855.52,1.0,2,14,34.15
7035.15,1.0,1,7,22.08
5124.3,1.8,2,17,35.94
979.58,1.3,1,9,6.09
6539.43,1.3,3,22,27.63
9818.84,1.3,2,13,38.67
11242.33,1.0,1,2,29.7
9839.83,1.8,1,1,42.24
7298.56,1.0,3,8,39.54
12647.15,1.3,1,2,39.77
13162.26,1.0,1,20,52.38
9151.05,1.0,1,12,26.86
10205.52,1.0,3,23,29.8
4598.7,1.8,1,12,23.04
4260.14,1.3,2,23,19.19
13911.17,1.3,3,4,47.57
11260.97,1.3,3,5,42.42
10223.58,1.3,2,13,40.49
6319.75,1.3,1,10,26.06
6228.48,1.0,1,16,21.16
3004.52,1.3,1,11,10.63
13123.19,1.0,1,9,50.98
1176.64,1.0,2,17,9.89
11210.09,1.0,1,11,33.01
9209.59,1.0,2,10,31.99
10883.86,1.3,3,10,48.56
13967.67,1.3,2,9,60.64
8965.4,1.0,1,4,16.69
12351.58,1.0,3,13,50.79
3424.64,1.0,2,22,16.08
2072.09,1.8,2,19,21.49
7400.19,1.3,1,16,27.9
12382.55,1.8,1,2,52.6
1710.46,1.3,1,11,9.88
4444.42,1.0,3,9,26.58
2966.93,1.3,3,9,23.14
8509.93,1.8,1,4,33.21
10617.37,1.3,2,7,53.34
3269.22,1.0,2,16,15.47
1226.08,1.8,2,5,8.86
12388.34,1.0,1,15,38.29
12681.57,1.3,1,4,25.07
8079.34,1.0,1,3,23.39
4172.12,1.0,3,22,20.29
3630.57,1.0,2,5,17.58
9889.86,1.0,2,21,26.81
2763.62,1.0,2,19,14.65
2673.22,1.0,2,5,14.21
9639.69,1.0,2,3,25.9
10264.17,1.3,1,6,33.09
8002.76,1.3,1,10,34.47
978.98,1.8,1,11,7.9
3218.89,1.3,1,0,13.69
654.04,1.3,3,5,12.34
11913.43,1.0,2,19,47.98
3112.12,1.0,2,3,16.74
12989.86,1.8,1,13,71.51
13490.32,1.0,3,8,50.4
877.13,1.0,3,4,13.08
11703.41,1.3,3,13,59.48
2978.86,1.0,1,16,15.92
10111.89,1.3,2,7,44.2
2431.79,1.0,1,23,10.04
9230.11,1.0,1,19,27.93
4118.08,1.8,2,18,29.44
4920.71,1.0,3,21,30.09
10635.46,1.3,1,4,28.06
12253.94,1.3,3,22,47.62
2659.97,1.3,2,6,15.02
13220.84,1.0,2,2,33.3
8480.57,1.3,1,3,25.71
8987.89,1.0,1,12,31.46
1200.25,1.0,2,16,9.02
8547.78,1.0,3,21,34.48
10968.89,1.8,2,21,65.06
8360.41,1.3,1,16,34.11
14655.87,1.3,1,13,48.09
5455.06,1.3,1,13,18.6
13592.21,1.0,2,7,58.04
3820.83,1.0,2,22,16.95
1639.98,1.0,1,13,7.4
11386.54,1.3,2,22,48.91
1023.87,1.8,2,18,15.75
1949.08,1.3,1,18,13.3
14376.04,1.0,2,16,41.73
13761.55,1.0,2,17,56.36
6174.61,1.3,1,15,22.0
2300.4,1.0,3,22,15.63
6057.52,1.0,1,23,12.85
8001.55,1.0,2,0,21.71
10077.16,1.8,1,22,48.28
4032.77,1.3,2,12,22.21
8605.17,1.0,2,22,22.87
10275.67,1.0,1,20,42.24
7128.64,1.8,1,3,28.49
9965.37,1.3,1,5,40.63
2595.95,1.0,1,2,10.85
2619.25,1.0,2,5,10.92
6175.27,1.3,3,16,33.18
14043.67,1.0,1,3,28.11
3028.97,1.0,3,21,18.71
6925.83,1.3,2,0,26.16
1823.9,1.0,1,9,11.65
9926.99,1.8,2,7,61.27
13820.03,1.0,2,22,38.64
7917.96,1.8,2,16,42.38
6364.93,1.0,2,21,22.97
3291.14,1.0,2,23,15.51
13325.09,1.0,3,3,34.62
3156.59,1.0,2,15,21.0
5644.94,1.0,2,10,20.65
6779.43,1.0,2,18,30.89
9176.31,1.0,1,21,22.23
14274.92,1.3,2,6,58.24
9009.85,1.0,1,14,21.0
731.41,1.3,2,2,7.31
9340.81,1.0,1,21,28.4
13336.76,1.8,1,15,62.1
2168.9,1.0,1,7,11.47
12860.23,1.3,1,9,46.21
13680.75,1.0,1,13,34.3
6734.43,1.0,1,17,21.83
4500.09,1.0,1,8,20.09
3592.99,1.3,2,19,20.81
13984.76,1.0,3,22,35.12
12749.89,1.0,2,9,55.38
3635.94,1.8,2,20,30.88
10249.58,1.0,1,0,28.32
4510.08,1.0,2,0,18.74
13843.57,1.8,2,6,74.97
11773.24,1.8,1,4,53.44
8376.19,1.0,3,20,37.6
6173.98,1.0,1,19,22.5
6114.38,1.3,1,11,22.06
6506.75,1.8,3,20,45.05
537.09,1.0,1,2,4.26
2192.91,1.3,1,5,10.85
647.89,1.3,1,1,6.66
8688.41,1.8,1,15,45.26
2137.41,1.8,3,14,25.29
8125.52,1.8,3,1,50.41
10953.54,1.3,2,14,41.19
8396.97,1.0,1,1,19.64
13010.66,1.0,3,4,46.36
11023.23,1.3,2,2,41.43
1695.37,1.3,2,3,15.0
12563.1,1.3,1,10,59.85
2637.86,1.3,2,11,17.84
14820.09,1.8,2,1,74.09
9737.92,1.8,1,12,51.9
1670.84,1.0,3,5,16.21
5153.41,1.8,1,2,28.8
11900.16,1.3,1,20,56.25
11241.77,1.3,1,3,42.47
3382.85,1.0,1,17,12.31
2883.68,1.0,1,1,10.97
12614.01,1.0,1,8,51.78
6694.7,1.0,2,11,24.6
4366.91,1.3,1,18,20.01
8406.82,1.3,3,8,42.29
10363.96,1.3,3,5,44.32
11415.24,1.3,2,14,41.52
14697.68,1.3,2,13,59.69
10817.64,1.8,1,20,80.08
13462.43,1.3,1,7,57.7
5668.5,1.8,3,2,30.04
3879.99,1.8,1,3,20.91
6715.12,1.0,1,22,15.35
12349.65,1.0,1,14,31.65
3910.85,1.8,2,16,30.83
12263.44,1.0,2,6,39.38
13840.32,1.0,1,7,58.24
1240.24,1.0,2,12,10.55
3396.34,1.3,1,20,17.03
11603.02,1.3,3,15,42.73
10895.97,1.0,1,16,29.53
10424.59,1.0,3,21,35.24
2947.63,1.0,1,10,10.62
5610.92,1.3,1,4,19.62
5729.74,1.0,3,11,24.07
4208.96,1.0,3,19,20.31
12592.62,1.0,1,11,34.09
11284.64,1.0,2,9,43.05
5861.66,1.3,1,18,28.74
1622.39,1.8,3,7,21.29
8798.98,1.0,2,13,29.57
4914.37,1.3,1,18,21.53
3544.44,1.0,2,10,16.2
14122.6,1.0,1,2,37.43
12668.49,1.0,1,11,35.38
4045.66,1.8,2,4,22.79
8377.21,1.3,3,12,37.54
2464.64,1.0,2,13,11.18
2553.64,1.3,1,18,12.42
11864.5,1.0,3,23,30.84
12607.52,1.3,1,22,35.92
11096.45,1.0,1,19,32.09
5055.66,1.3,1,7,22.73
10930.52,1.0,3,6,36.12
7951.68,1.8,3,13,56.14
4295.89,1.0,3,22,14.74
9900.71,1.0,1,21,22.51
2221.19,1.3,2,3,13.24
1202.22,1.3,1,21,9.23
3552.9,1.8,2,3,23.22
8609.97,1.3,2,11,33.6
4113.09,1.0,2,1,20.66
12090.92,1.0,2,12,36.56
10933.42,1.0,1,11,30.97
4228.6,1.8,1,20,25.87
1914.91,1.0,2,0,14.81
1389.24,1.8,3,2,18.49
11619.05,1.8,3,0,55.0
8761.92,1.3,1,1,27.62
9137.69,1.0,3,19,41.68
8091.39,1.3,1,11,23.81
6772.03,1.8,1,3,26.35
10013.99,1.0,3,3,27.83
4511.04,1.0,1,10,20.12
12126.37,1.3,1,1,38.4
4994.31,1.8,1,17,32.98
9661.13,1.0,2,16,32.67
7091.36,1.3,3,1,40.53
1872.42,1.3,1,15,10.31
13282.09,1.0,1,3,31.3
7676.35,1.8,1,23,28.8
8565.73,1.0,2,18,32.48
4305.47,1.8,3,10,44.6
12668.23,1.8,3,6,81.54
11201.36,1.8,1,14,52.13
5388.36,1.0,2,3,19.1
8689.67,1.3,2,1,38.29
12885.93,1.8,2,9,73.32
2779.29,1.3,3,18,18.92
9326.79,1.0,3,8,45.65
11197.3,1.0,1,11,33.04
14960.44,1.3,2,13,67.25
9207.22,1.3,2,20,44.43
14891.32,1.8,2,17,96.75
5674.62,1.8,2,11,36.49
1937.38,1.3,2,0,10.85
2877.73,1.8,1,10,21.8
11230.19,1.3,1,3,39.79
2975.36,1.0,1,16,9.8
1788.13,1.0,1,5,7.58
12527.13,1.8,2,22,63.24
14381.45,1.0,2,5,44.22
561.29,1.3,2,15,8.23
14266.72,1.0,3,18,54.52
13068.56,1.8,1,8,65.89
5883.34,1.3,1,1,21.01
3688.13,1.0,2,2,13.71
12023.23,1.3,1,2,32.84
7614.25,1.0,2,20,28.06
14756.45,1.3,2,16,61.68
1947.88,1.0,2,18,9.65
9039.99,1.0,2,1,23.67
6181.02,1.3,3,8,40.3
7323.25,1.3,2,8,41.0
4282.52,1.0,2,15,13.15
9477.89,1.0,3,13,33.88
2378.43,1.8,2,0,11.22
6826.34,1.0,1,23,22.18
2645.62,1.0,3,9,22.14
2027.13,1.3,1,8,12.63
3767.96,1.0,2,14,20.66
12190.32,1.0,1,22,30.43
6904.94,1.8,2,12,41.98
9679.84,1.0,1,18,37.14
1263.9,1.8,1,19,8.26
13652.85,1.0,3,9,59.08
6871.71,1.8,1,17,45.34
13445.54,1.3,2,23,42.02
9303.8,1.0,2,3,31.82
9529.34,1.0,1,18,29.65
7244.34,1.0,1,15,21.28
9184.54,1.8,2,10,68.32
11325.68,1.0,1,7,35.06
12961.64,1.0,2,6,53.13
13782.82,1.0,1,10,41.98
3080.74,1.8,2,5,16.02
2847.85,1.0,3,8,19.59
1702.17,1.8,1,20,11.72
11271.54,1.0,3,9,31.69
8533.34,1.0,1,2,23.25
8639.22,1.0,1,11,24.13
1928.13,1.0,2,6,11.73
14206.45,1.0,1,19,54.56
13298.82,1.0,1,2,34.6
2923.17,1.0,2,7,16.13
4928.83,1.3,3,19,24.82
7288.57,1.8,1,13,37.16
1792.01,1.0,3,10,19.74
3127.96,1.0,3,22,13.72
4273.29,1.3,1,5,15.89
12979.66,1.3,1,19,68.11
6915.96,1.8,2,3,35.64
1903.02,1.8,2,17,16.7
6541.48,1.3,3,3,31.97
10473.67,1.0,3,0,29.56
6298.63,1.0,2,20,30.65
2590.74,1.3,1,8,10.34
4014.86,1.0,1,14,13.93
12989.58,1.0,1,17,50.72
5338.85,1.8,1,19,31.41
3172.96,1.3,2,12,18.54
13390.24,1.8,3,10,86.64
7067.86,1.0,2,22,20.91
14057.12,1.3,2,14,56.4
7924.46,1.0,3,8,32.51
10877.79,1.0,3,0,32.22
814.64,1.8,1,9,8.64
879.29,1.0,1,3,4.15
1688.17,1.0,1,15,9.43
8309.38,1.0,1,12,21.23
7387.39,1.3,1,14,30.51
10499.4,1.8,2,18,90.55
5400.65,1.3,2,2,25.7
10877.41,1.8,2,15,56.2
11531.66,1.0,3,16,37.89
8327.04,1.0,3,6,26.75
10577.63,1.0,1,23,32.99
790.18,1.0,3,13,8.07
936.69,1.0,1,8,7.47
10300.1,1.8,1,5,46.63
2593.4,1.3,3,9,27.65
13307.48,1.0,3,9,43.6
12128.72,1.8,3,23,53.94
1018.54,1.0,2,7,7.35
840.0,1.0,3,11,12.26
5467.92,1.0,2,1,22.06
8347.56,1.0,1,14,21.29
14829.33,1.0,2,2,39.46
14348.71,1.0,1,21,48.91
3133.58,1.3,2,4,19.05
4210.89,1.8,2,23,20.85
7265.2,1.8,1,7,48.83
9113.13,1.0,1,18,39.16
13470.7,1.8,2,17,87.56
13767.04,1.0,3,21,41.69
6782.05,1.8,1,12,39.03
11897.71,1.3,3,2,46.48
13574.26,1.3,2,4,57.91
7714.05,1.0,1,21,28.86
7446.02,1.0,1,9,28.33
14052.79,1.3,1,22,38.73
6765.37,1.8,1,17,51.26
13875.77,1.0,1,0,38.67
12833.63,1.8,1,20,87.55
8845.17,1.0,1,6,23.38
4562.26,1.0,3,15,27.87
4150.91,1.0,2,14,18.75
5529.36,1.0,2,18,24.12
853.16,1.0,2,20,11.78
738.28,1.3,2,23,10.6
2266.8,1.3,3,21,17.18
11680.35,1.8,2,12,57.91
3762.41,1.0,1,8,20.45
12184.15,1.3,2,14,44.47
14655.91,1.8,2,2,82.6
12928.89,1.0,1,8,46.94
11224.76,1.0,2,7,38.18
7257.0,1.8,1,2,30.21
9104.16,1.3,2,0,27.19
13760.42,1.0,2,20,53.08
6834.07,1.3,1,9,36.97
4828.27,1.3,2,12,23.72
7715.52,1.0,1,22,22.76
13242.42,1.0,1,14,39.43
13461.61,1.0,1,17,44.14
2939.58,1.0,2,18,17.86
10482.05,1.3,2,15,45.62
14381.72,1.8,1,13,64.19
10293.39,1.0,1,15,27.74
4487.97,1.0,3,21,24.24
2584.82,1.0,2,19,11.41
3701.91,1.8,3,17,33.74
4267.28,1.0,1,19,22.7
10212.81,1.0,2,5,26.09
8385.2,1.8,1,8,46.52
9550.83,1.0,2,7,40.41
7722.67,1.8,2,19,53.98
10929.33,1.0,1,14,29.55
10923.84,1.8,1,16,48.63
14319.69,1.0,3,3,37.03
1280.21,1.0,2,9,14.6
5820.39,1.3,3,1,28.52
14133.87,1.3,1,21,54.05
4143.98,1.3,3,17,27.42
6323.09,1.0,2,12,21.61
14161.5,1.8,3,1,74.24
12993.35,1.0,2,10,41.47
7600.27,1.8,1,13,36.88
4931.06,1.0,1,13,14.01
13967.52,1.0,1,11,39.53
13983.74,1.3,1,5,48.22
6167.69,1.0,2,19,31.36
5664.69,1.3,1,16,23.92
2528.34,1.0,2,3,16.04
5131.28,1.0,2,13,19.88
9676.5,1.0,3,10,32.32
955.84,1.0,2,23,9.41
5533.35,1.3,1,13,20.78
12054.62,1.8,1,11,49.6
3797.47,1.0,2,20,13.85
3076.95,1.3,1,3,13.69
9871.64,1.8,1,1,45.39
4841.37,1.0,2,18,24.93
3690.52,1.0,1,2,12.2
10243.74,1.0,3,10,40.16
9306.16,1.8,2,18,58.72
14394.07,1.0,1,3,34.04
6706.04,1.0,1,7,26.57
14042.49,1.3,1,1,36.36
3600.65,1.8,1,14,22.66
12595.0,1.0,2,13,38.44
9249.72,1.0,1,20,33.35
4095.34,1.3,3,19,23.28
14403.92,1.0,2,6,44.62
11324.72,1.8,2,18,85.1
14890.18,1.3,1,17,65.02
9111.13,1.3,2,14,34.84
621.37,1.3,1,6,4.18
3385.4,1.0,2,16,16.41
565.58,1.3,2,12,8.38
9287.02,1.0,2,4,22.42
12949.69,1.3,2,18,59.72
5830.71,1.8,1,12,27.2
11577.79,1.0,1,5,34.33
10891.26,1.0,2,13,35.81
2788.13,1.3,1,4,9.33
3786.31,1.0,3,9,19.73
1344.24,1.8,3,7,20.22
7336.3,1.0,3,4,31.03
12734.75,1.8,2,1,62.34
1333.41,1.0,1,21,7.73
2713.76,1.8,2,20,19.39
968.75,1.3,3,11,16.54
6413.82,1.0,1,4,18.39
11258.87,1.0,1,14,32.45
13834.31,1.0,3,18,56.34
5460.06,1.0,2,2,17.14
12931.21,1.3,1,20,63.35
13744.95,1.0,1,22,31.75
6179.55,1.3,3,2,36.22
1817.49,1.0,3,11,18.56
9556.92,1.8,2,3,38.07
11546.97,1.0,2,18,44.7
11515.73,1.8,1,20,78.62
9322.39,1.3,3,2,30.57
13871.37,1.8,1,21,74.75
4639.36,1.3,1,2,17.19
8900.62,1.3,3,7,42.87
8390.73,1.0,3,23,29.41
2673.98,1.0,2,14,16.25
7450.13,1.3,1,21,29.78
14912.83,1.8,3,5,78.8
9139.68,1.0,2,12,32.19
12113.93,1.3,1,15,48.67
2165.98,1.0,1,23,6.65
3310.04,1.8,2,15,30.11
12014.22,1.0,3,22,29.13
6881.66,1.0,3,14,26.47
1530.12,1.8,3,11,16.23
5993.65,1.0,2,3,17.29
3253.03,1.0,2,0,14.56
10122.56,1.0,2,0,32.57
12805.95,1.8,2,0,50.93
2265.01,1.0,2,4,8.06
10441.7,1.3,2,13,42.09
7795.13,1.0,2,23,24.38
5269.73,1.8,1,5,26.83
11832.12,1.3,2,13,48.61
4591.32,1.8,3,22,29.24
8920.19,1.8,3,3,50.26
4471.87,1.3,1,0,16.53
13938.87,1.3,1,18,56.11
659.6,1.3,1,10,5.24
11708.92,1.8,2,10,75.68
2457.0,1.3,1,1,8.87
1170.18,1.0,2,2,9.19
5501.53,1.3,2,14,27.21
6477.33,1.0,3,16,34.35
4106.85,1.0,2,16,22.2
10209.24,1.0,2,7,38.65
11623.33,1.8,3,4,51.65
8994.39,1.3,3,5,35.86
1945.44,1.8,3,8,26.12
12941.11,1.0,2,23,30.08
6155.48,1.3,1,22,18.63
5989.48,1.0,3,5,22.82
11206.08,1.3,2,13,41.2
13959.84,1.0,2,9,37.95
10947.54,1.0,3,8,37.04
1263.83,1.3,3,17,15.93
5954.92,1.8,1,4,24.26
13462.95,1.0,2,9,46.64
8679.7,1.8,2,5,39.59
14927.92,1.0,1,2,38.44
6203.25,1.8,2,11,28.53
8919.97,1.0,3,10,39.57
13800.12,1.3,2,3,38.98
2328.33,1.8,1,19,17.44
10073.66,1.0,1,5,27.59
3889.97,1.3,1,14,14.54
3857.02,1.0,2,7,21.36
5723.28,1.3,3,18,29.82
8712.53,1.0,3,4,30.28
8043.77,1.3,1,6,30.24
8331.63,1.0,1,19,24.62
7396.91,1.0,3,22,19.93
12691.8,1.3,1,15,48.1
3708.93,1.3,2,13,25.32
4199.23,1.3,1,7,22.23
11709.1,1.0,1,22,25.41
11316.09,1.8,1,1,40.72
7282.91,1.8,2,17,47.3
8729.76,1.3,2,16,42.12
8901.84,1.8,2,0,45.79
6573.26,1.0,1,0,15.15
10156.64,1.0,1,9,34.3
3146.32,1.3,1,11,15.91
13257.04,1.3,3,2,53.44
4462.37,1.0,2,18,24.87
13593.61,1.3,1,11,56.93
7797.53,1.0,1,16,22.85
11104.68,1.0,1,19,30.56
2502.34,1.8,2,8,23.21
5706.1,1.0,2,18,24.9
4725.56,1.0,1,12,16.61
4116.33,1.8,1,14,24.83
3756.0,1.0,2,7,20.57
6081.68,1.3,3,16,30.71
8429.66,1.0,1,15,29.34
6689.47,1.0,2,16,25.79
10908.78,1.0,2,11,35.12
10097.82,1.0,1,12,25.2
1161.2,1.0,2,0,9.23
12484.83,1.8,2,18,91.82
8561.04,1.8,1,23,36.62
10270.95,1.3,2,9,44.45
4308.25,1.0,1,14,14.77
7973.88,1.0,3,10,35.0
12704.57,1.8,2,18,95.14
1654.23,1.8,3,4,20.0
8238.28,1.0,2,23,28.89
12412.37,1.3,3,0,47.89
9218.99,1.0,3,22,29.0
13068.3,1.0,1,15,34.61
11255.34,1.0,1,12,30.84
9620.19,1.0,2,7,38.95
8680.53,1.3,1,6,34.71
3785.3,1.3,1,8,18.73
2416.41,1.0,3,14,15.36
4261.27,1.8,2,4,31.95
13831.56,1.0,2,10,49.86
7563.65,1.0,1,8,26.99
11702.75,1.0,1,9,38.13
3028.79,1.0,2,0,10.84
11063.0,1.0,1,18,38.44
9165.1,1.0,2,9,38.86
14865.89,1.3,2,16,53.18
10285.81,1.0,3,18,41.5
4746.9,1.3,3,23,22.78
8331.01,1.0,2,8,39.35
7146.31,1.8,3,4,34.33
5251.24,1.0,3,15,23.78
4026.62,1.3,2,5,18.65
12188.97,1.3,1,19,50.89
7127.31,1.3,1,1,23.05
8927.69,1.0,1,3,28.77
5815.06,1.0,1,14,22.92
6030.55,1.0,1,23,15.08
10649.93,1.8,3,18,62.26
4973.12,1.0,1,4,15.06
2384.8,1.0,2,9,12.89
7540.36,1.8,1,12,39.46
914.6,1.0,1,8,5.98
6656.19,1.3,2,22,24.76
1274.69,1.0,2,23,8.64
1415.72,1.0,3,3,16.58
4366.03,1.3,1,1,16.12
12810.99,1.0,1,0,31.46
14947.96,1.0,3,1,45.24
13891.53,1.0,2,15,50.21
4835.01,1.3,2,15,22.32
2792.83,1.3,3,4,19.65
3802.64,1.3,3,21,25.11
5780.71,1.8,1,9,32.14
3119.97,1.8,3,9,35.16
14395.76,1.8,3,4,74.16
11962.62,1.0,2,19,48.98
658.69,1.0,1,22,4.21
13390.89,1.3,2,12,49.73
8616.47,1.8,2,6,44.21
6506.37,1.0,3,19,33.62
11563.59,1.3,2,4,35.74
12686.57,1.0,2,16,49.91
11271.93,1.3,3,14,59.13
5514.74,1.0,2,22,20.09
10742.69,1.0,1,15,27.86
13099.24,1.0,1,6,38.7
13244.1,1.3,1,3,45.59
6306.31,1.0,1,3,15.42
2621.06,1.0,2,14,12.66
14205.73,1.3,3,21,56.22
12884.15,1.0,1,18,45.83
13414.82,1.8,3,8,98.63
